,Subnum,Condition,Task,Block,BestOption,HighFreqOption,Unnamed: 0,naturalness,disorderliness,aesthetic,Hue,Bright,Saturaton,SDhue,SDsat,Sdbright,Entropy,Perc_Nat,pc1f,pc2f,pc3f,pc4f,SED,total_ED,NSED
29410,251,Nature,IGT,11.0,0.4,0.6,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29411,251,Nature,IGT,12.0,0.4,0.8,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29412,251,Nature,IGT,13.0,0.5,1.0,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29413,251,Nature,IGT,14.0,0.0,0.4,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29414,251,Nature,IGT,15.0,0.6,1.0,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29415,251,Nature,IGT,16.0,1.0,0.5,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29416,251,Nature,IGT,17.0,0.9,0.8,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29417,251,Nature,IGT,18.0,0.5,1.0,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29418,251,Nature,IGT,19.0,0.6,1.0,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29419,251,Nature,IGT,20.0,0.6,1.0,250.0,4.92,4.82,4.12,0.15633149448,-0.22617196734,0.2115736808999999,0.15552342354,0.21712125468,0.26536748554,7.52918311796,6.203488483979999,-0.05906284932,0.00360926202,-0.00344721132,-0.03070809274,0.02024463418,0.14177440346,0.1887424314
29440,251,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29441,251,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29442,251,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29443,251,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29444,251,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29445,251,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29446,251,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29447,251,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29448,251,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29449,251,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29450,251,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29451,251,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29452,251,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29453,251,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29454,251,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29455,251,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29456,251,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29457,251,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29458,251,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29459,251,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29480,251,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29481,251,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29482,251,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29483,251,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29484,251,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29485,251,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29486,251,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29487,251,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29488,251,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29489,251,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29490,251,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29491,251,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29492,251,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29493,251,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29494,251,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29495,251,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29496,251,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29497,251,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29498,251,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29499,251,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29520,252,Nature,IGT,1.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29521,252,Nature,IGT,2.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29522,252,Nature,IGT,3.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29523,252,Nature,IGT,4.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29524,252,Nature,IGT,5.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29525,252,Nature,IGT,6.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29526,252,Nature,IGT,7.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29527,252,Nature,IGT,8.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29528,252,Nature,IGT,9.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29529,252,Nature,IGT,10.0,,,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29530,252,Nature,IGT,11.0,0.3,0.5,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29531,252,Nature,IGT,12.0,0.1,0.8,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29532,252,Nature,IGT,13.0,0.2,0.8,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29533,252,Nature,IGT,14.0,1.0,0.0,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29534,252,Nature,IGT,15.0,0.8,1.0,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29535,252,Nature,IGT,16.0,0.3,0.8,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29536,252,Nature,IGT,17.0,0.9,0.1,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29537,252,Nature,IGT,18.0,1.0,0.0,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29538,252,Nature,IGT,19.0,1.0,0.0,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29539,252,Nature,IGT,20.0,1.0,0.0,251.0,4.68,5.14,4.4,0.1567910720399999,-0.18218274204,0.21681408752,0.1644880228,0.21838904654,0.26427109454,7.43514310922,6.2288895631,-0.0610515866,0.01371791598,-0.0047162257,-0.01233847634,0.0168934459799999,0.13998503288,0.19439321176
29560,252,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29561,252,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29562,252,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29563,252,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29564,252,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29565,252,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29566,252,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29567,252,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29568,252,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29569,252,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29570,252,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29571,252,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29572,252,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29573,252,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29574,252,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29575,252,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29576,252,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29577,252,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29578,252,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29579,252,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29600,252,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29601,252,Control,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29602,252,Control,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29603,252,Control,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29604,252,Control,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29605,252,Control,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29606,252,Control,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29607,252,Control,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29608,252,Control,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29609,252,Control,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29610,252,Control,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29611,252,Control,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29612,252,Control,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29613,252,Control,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29614,252,Control,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29615,252,Control,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29616,252,Control,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29617,252,Control,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29618,252,Control,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29619,252,Control,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29640,253,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29641,253,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29642,253,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29643,253,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29644,253,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29645,253,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29646,253,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29647,253,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29648,253,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29649,253,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29650,253,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29651,253,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29652,253,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29653,253,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29654,253,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29655,253,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29656,253,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29657,253,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29658,253,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29659,253,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29680,253,Urban,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29681,253,Urban,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29682,253,Urban,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29683,253,Urban,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29684,253,Urban,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29685,253,Urban,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29686,253,Urban,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29687,253,Urban,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29688,253,Urban,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29689,253,Urban,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29690,253,Urban,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29691,253,Urban,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29692,253,Urban,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29693,253,Urban,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29694,253,Urban,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29695,253,Urban,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29696,253,Urban,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29697,253,Urban,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29698,253,Urban,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29699,253,Urban,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29720,253,Control,IGT,1.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29721,253,Control,IGT,2.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29722,253,Control,IGT,3.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29723,253,Control,IGT,4.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29724,253,Control,IGT,5.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29725,253,Control,IGT,6.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29726,253,Control,IGT,7.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29727,253,Control,IGT,8.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29728,253,Control,IGT,9.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29729,253,Control,IGT,10.0,,,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29730,253,Control,IGT,11.0,0.2,0.6,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29731,253,Control,IGT,12.0,0.1,0.6,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29732,253,Control,IGT,13.0,0.4,0.3,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29733,253,Control,IGT,14.0,0.7,0.7,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29734,253,Control,IGT,15.0,0.6,0.6,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29735,253,Control,IGT,16.0,0.7,0.7,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29736,253,Control,IGT,17.0,0.6,0.6,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29737,253,Control,IGT,18.0,0.9,0.4,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29738,253,Control,IGT,19.0,1.0,0.0,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29739,253,Control,IGT,20.0,1.0,0.0,252.0,4.18,3.1,4.04,,,,,,,,,,,,,,,
29760,254,Nature,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
29761,254,Nature,IGT,2.0,,,,,,,,,,,,,,,,,,,,,
29762,254,Nature,IGT,3.0,,,,,,,,,,,,,,,,,,,,,
29763,254,Nature,IGT,4.0,,,,,,,,,,,,,,,,,,,,,
29764,254,Nature,IGT,5.0,,,,,,,,,,,,,,,,,,,,,
29765,254,Nature,IGT,6.0,,,,,,,,,,,,,,,,,,,,,
29766,254,Nature,IGT,7.0,,,,,,,,,,,,,,,,,,,,,
29767,254,Nature,IGT,8.0,,,,,,,,,,,,,,,,,,,,,
29768,254,Nature,IGT,9.0,,,,,,,,,,,,,,,,,,,,,
29769,254,Nature,IGT,10.0,,,,,,,,,,,,,,,,,,,,,
29770,254,Nature,IGT,11.0,,,,,,,,,,,,,,,,,,,,,
29771,254,Nature,IGT,12.0,,,,,,,,,,,,,,,,,,,,,
29772,254,Nature,IGT,13.0,,,,,,,,,,,,,,,,,,,,,
29773,254,Nature,IGT,14.0,,,,,,,,,,,,,,,,,,,,,
29774,254,Nature,IGT,15.0,,,,,,,,,,,,,,,,,,,,,
29775,254,Nature,IGT,16.0,,,,,,,,,,,,,,,,,,,,,
29776,254,Nature,IGT,17.0,,,,,,,,,,,,,,,,,,,,,
29777,254,Nature,IGT,18.0,,,,,,,,,,,,,,,,,,,,,
29778,254,Nature,IGT,19.0,,,,,,,,,,,,,,,,,,,,,
29779,254,Nature,IGT,20.0,,,,,,,,,,,,,,,,,,,,,
29800,254,Urban,IGT,1.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29801,254,Urban,IGT,2.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29802,254,Urban,IGT,3.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29803,254,Urban,IGT,4.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29804,254,Urban,IGT,5.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29805,254,Urban,IGT,6.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29806,254,Urban,IGT,7.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29807,254,Urban,IGT,8.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29808,254,Urban,IGT,9.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29809,254,Urban,IGT,10.0,,,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29810,254,Urban,IGT,11.0,0.1,0.9,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29811,254,Urban,IGT,12.0,0.1,0.6,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29812,254,Urban,IGT,13.0,0.0,0.7,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29813,254,Urban,IGT,14.0,0.3,0.5,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29814,254,Urban,IGT,15.0,0.7,0.7,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29815,254,Urban,IGT,16.0,0.5,0.8,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29816,254,Urban,IGT,17.0,0.5,0.7,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29817,254,Urban,IGT,18.0,0.6,0.9,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29818,254,Urban,IGT,19.0,0.4,1.0,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29819,254,Urban,IGT,20.0,0.6,1.0,253.0,1.92,4.8,3.9,0.21857468268,0.20976058074,0.16809091006,0.22268323718,0.17033906718,0.26634635772,7.377405495740001,1.64514625884,-0.05893549774,-0.02072201148,0.0205613535,0.0102556262,0.0702746384,0.1018494247,0.1017039955199999
29840,254,Control,IGT,1.0,,,,,,,,,,,,,,,,,,,,,
