Subnum,Task,Condition,Gender,Ethnicity,Race,Age,React,Reward,keyResponse,Trial,Bank,BonusAmount,image_name,naturalness,disorderliness,aesthetic,Block,BestOption,HighFreqOption
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1078.0,50.0,3.0,69.0,1900.0,1.725,,,,,17.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,790.0,0.0,3.0,70.0,1900.0,1.725,,,,,17.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1154.0,50.0,4.0,71.0,1950.0,1.725,,,,,18.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,863.0,50.0,4.0,72.0,2000.0,1.725,,,,,18.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1051.0,50.0,4.0,73.0,2050.0,1.725,,,,,18.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,458.0,50.0,4.0,74.0,2100.0,1.725,,,,,18.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1292.0,100.0,1.0,75.0,2200.0,1.725,,,,,18.0,0,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1254.0,-150.0,1.0,76.0,2050.0,1.725,,,,,18.0,0,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1236.0,100.0,2.0,77.0,2150.0,1.725,,,,,18.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,420.0,100.0,2.0,78.0,2250.0,1.725,,,,,18.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,426.0,-1150.0,2.0,79.0,1100.0,1.725,,,,,18.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,606.0,50.0,3.0,80.0,1150.0,1.725,,,,,18.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,473.0,50.0,3.0,81.0,1200.0,1.725,,,,,19.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,524.0,50.0,3.0,82.0,1250.0,1.725,,,,,19.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,500.0,50.0,4.0,83.0,1300.0,1.725,,,,,19.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,507.0,50.0,4.0,84.0,1350.0,1.725,,,,,19.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,671.0,50.0,4.0,85.0,1400.0,1.725,,,,,19.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,519.0,50.0,4.0,86.0,1450.0,1.725,,,,,19.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,685.0,-100.0,1.0,87.0,1350.0,1.725,,,,,19.0,0,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1756.0,-200.0,4.0,88.0,1150.0,1.725,,,,,19.0,1,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,471.0,100.0,2.0,89.0,1250.0,1.725,,,,,19.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,491.0,100.0,2.0,90.0,1350.0,1.725,,,,,19.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,485.0,100.0,2.0,91.0,1450.0,1.725,,,,,20.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,660.0,100.0,2.0,92.0,1550.0,1.725,,,,,20.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1177.0,100.0,2.0,93.0,1650.0,1.725,,,,,20.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,1202.0,0.0,3.0,94.0,1650.0,1.725,,,,,20.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,577.0,100.0,2.0,95.0,1750.0,1.725,,,,,20.0,0,1
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,551.0,100.0,1.0,96.0,1850.0,1.725,,,,,20.0,0,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,371.0,-200.0,1.0,97.0,1650.0,1.725,,,,,20.0,0,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,368.0,25.0,3.0,98.0,1675.0,1.725,,,,,20.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,530.0,0.0,3.0,99.0,1675.0,1.725,,,,,20.0,1,0
48,IGT,Control,Female,Hispanic or Latino,Prefer not to answer,20,789.0,50.0,4.0,100.0,1725.0,1.725,,,,,20.0,1,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,10836.0,-200.0,3.0,1.0,1800.0,-0.5,,,,,1.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,5899.0,100.0,2.0,2.0,1900.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1790.0,-100.0,4.0,3.0,1800.0,-0.5,,,,,1.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1975.0,100.0,2.0,4.0,1900.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,3205.0,100.0,2.0,5.0,2000.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,2102.0,100.0,2.0,6.0,2100.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1733.0,-650.0,2.0,7.0,1450.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,2804.0,-100.0,4.0,8.0,1350.0,-0.5,,,,,1.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,586.0,-200.0,3.0,9.0,1150.0,-0.5,,,,,1.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1333.0,200.0,1.0,10.0,1350.0,-0.5,,,,,1.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1000.0,200.0,1.0,11.0,1550.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,911.0,-200.0,3.0,12.0,1350.0,-0.5,,,,,2.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,981.0,200.0,1.0,13.0,1550.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,989.0,200.0,1.0,14.0,1750.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1805.0,-1050.0,1.0,15.0,700.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1237.0,100.0,2.0,16.0,800.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,780.0,100.0,2.0,17.0,900.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,954.0,100.0,2.0,18.0,1000.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1155.0,-200.0,3.0,19.0,800.0,-0.5,,,,,2.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,982.0,200.0,1.0,20.0,1000.0,-0.5,,,,,2.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,832.0,200.0,1.0,21.0,1200.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1163.0,200.0,1.0,22.0,1400.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,943.0,200.0,1.0,23.0,1600.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1139.0,-1050.0,1.0,24.0,550.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,960.0,100.0,2.0,25.0,650.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,939.0,-650.0,2.0,26.0,0.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1616.0,1050.0,3.0,27.0,1050.0,-0.5,,,,,3.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,849.0,-200.0,3.0,28.0,850.0,-0.5,,,,,3.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,601.0,200.0,1.0,29.0,1050.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,2147.0,200.0,1.0,30.0,1250.0,-0.5,,,,,3.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1146.0,200.0,1.0,31.0,1450.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1970.0,100.0,2.0,32.0,1550.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,646.0,100.0,2.0,33.0,1650.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,887.0,100.0,2.0,34.0,1750.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1270.0,100.0,2.0,35.0,1850.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,957.0,-100.0,4.0,36.0,1750.0,-0.5,,,,,4.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1415.0,200.0,1.0,37.0,1950.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1620.0,-1050.0,1.0,38.0,900.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1190.0,-200.0,3.0,39.0,700.0,-0.5,,,,,4.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,545.0,-650.0,2.0,40.0,50.0,-0.5,,,,,4.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,934.0,-200.0,3.0,41.0,-150.0,-0.5,,,,,5.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,700.0,200.0,1.0,42.0,50.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1147.0,200.0,1.0,43.0,250.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,602.0,200.0,1.0,44.0,450.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1333.0,200.0,1.0,45.0,650.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,756.0,-1050.0,1.0,46.0,-400.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,999.0,-100.0,4.0,47.0,-500.0,-0.5,,,,,5.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1880.0,100.0,2.0,48.0,-400.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,643.0,100.0,2.0,49.0,-300.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,956.0,100.0,2.0,50.0,-200.0,-0.5,,,,,5.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,962.0,100.0,2.0,51.0,-100.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1103.0,-650.0,2.0,52.0,-750.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1039.0,-200.0,3.0,53.0,-950.0,-0.5,,,,,6.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,937.0,200.0,1.0,54.0,-750.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,581.0,200.0,1.0,55.0,-550.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1004.0,200.0,1.0,56.0,-350.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,811.0,200.0,1.0,57.0,-150.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,710.0,-1050.0,1.0,58.0,-1200.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1158.0,100.0,2.0,59.0,-1100.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,496.0,100.0,2.0,60.0,-1000.0,-0.5,,,,,6.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,511.0,100.0,2.0,61.0,-900.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1073.0,100.0,2.0,62.0,-800.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,667.0,-650.0,2.0,63.0,-1450.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,463.0,100.0,2.0,64.0,-1350.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,568.0,100.0,2.0,65.0,-1250.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,606.0,100.0,2.0,66.0,-1150.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,609.0,100.0,2.0,67.0,-1050.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,728.0,-650.0,2.0,68.0,-1700.0,-0.5,,,,,7.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1381.0,1050.0,3.0,69.0,-650.0,-0.5,,,,,7.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1442.0,-200.0,3.0,70.0,-850.0,-0.5,,,,,7.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1287.0,200.0,1.0,71.0,-650.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1282.0,200.0,1.0,72.0,-450.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1462.0,200.0,1.0,73.0,-250.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,3452.0,200.0,1.0,74.0,-50.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1309.0,-1050.0,1.0,75.0,-1100.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1121.0,650.0,4.0,76.0,-450.0,-0.5,,,,,8.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1418.0,-100.0,4.0,77.0,-550.0,-0.5,,,,,8.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1244.0,-200.0,3.0,78.0,-750.0,-0.5,,,,,8.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1286.0,100.0,2.0,79.0,-650.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1208.0,100.0,2.0,80.0,-550.0,-0.5,,,,,8.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,797.0,100.0,2.0,81.0,-450.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,4044.0,100.0,2.0,82.0,-350.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1012.0,200.0,1.0,83.0,-150.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1732.0,-100.0,4.0,84.0,-250.0,-0.5,,,,,9.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,682.0,200.0,1.0,85.0,-50.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,746.0,200.0,1.0,86.0,150.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1512.0,200.0,1.0,87.0,350.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1059.0,-1050.0,1.0,88.0,-700.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1301.0,-200.0,3.0,89.0,-900.0,-0.5,,,,,9.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,946.0,-650.0,2.0,90.0,-1550.0,-0.5,,,,,9.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,750.0,-200.0,3.0,91.0,-1750.0,-0.5,,,,,10.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,15081.0,200.0,1.0,92.0,-1550.0,-0.5,,,,,10.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1227.0,200.0,1.0,93.0,-1350.0,-0.5,,,,,10.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,66289.0,1050.0,3.0,94.0,-300.0,-0.5,,,,,10.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,893.0,-200.0,3.0,95.0,-500.0,-0.5,,,,,10.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,783.0,-200.0,3.0,96.0,-700.0,-0.5,,,,,10.0,1,0
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1270.0,100.0,2.0,97.0,-600.0,-0.5,,,,,10.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,1972.0,100.0,2.0,98.0,-500.0,-0.5,,,,,10.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,2789.0,100.0,2.0,99.0,-400.0,-0.5,,,,,10.0,0,1
49,SGT,Control,Female,Hispanic or Latino,Asian,19,13759.0,-100.0,4.0,100.0,-500.0,-0.5,,,,,10.0,1,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli190,6.0,5.0,5.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli241,7.0,1.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli242,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli237,6.0,1.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli177,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli205,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli149,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli175,5.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli144,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli247,5.0,2.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli15,4.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli224,4.0,4.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli53,4.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli135,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli47,4.0,5.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli223,5.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli139,5.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli166,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli183,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli153,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli52,6.0,4.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli246,6.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli136,6.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli49,5.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli117,4.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli150,4.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli26,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli114,6.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli151,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli28,6.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli193,6.0,2.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli103,3.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli120,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli217,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli121,2.0,6.0,6.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli155,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli231,5.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli239,4.0,4.0,4.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli206,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli179,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli102,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli13,4.0,4.0,5.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli11,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli133,6.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli200,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli218,7.0,1.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli32,6.0,2.0,2.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli210,6.0,6.0,1.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli46,6.0,3.0,3.0,,0,0
49,ImageRating,Control,Female,Hispanic or Latino,Asian,19,,,,,,,edgeStimuli257,7.0,2.0,2.0,,0,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1375.0,50.0,4.0,1.0,2050.0,1.25,,,,,11.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1312.0,50.0,4.0,2.0,2100.0,1.25,,,,,11.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1226.0,50.0,4.0,3.0,2150.0,1.25,,,,,11.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1157.0,50.0,4.0,4.0,2200.0,1.25,,,,,11.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1061.0,50.0,4.0,5.0,2250.0,1.25,,,,,11.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1200.0,50.0,3.0,6.0,2300.0,1.25,,,,,11.0,1,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1111.0,50.0,3.0,7.0,2350.0,1.25,,,,,11.0,1,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1481.0,100.0,1.0,8.0,2450.0,1.25,,,,,11.0,0,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,2023.0,100.0,2.0,9.0,2550.0,1.25,,,,,11.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1348.0,100.0,2.0,10.0,2650.0,1.25,,,,,11.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,608.0,100.0,2.0,11.0,2750.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,562.0,100.0,2.0,12.0,2850.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,713.0,100.0,2.0,13.0,2950.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1425.0,100.0,2.0,14.0,3050.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1288.0,100.0,1.0,15.0,3150.0,1.25,,,,,12.0,0,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1614.0,-50.0,1.0,16.0,3100.0,1.25,,,,,12.0,0,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1101.0,100.0,2.0,17.0,3200.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,684.0,100.0,2.0,18.0,3300.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,738.0,-1150.0,2.0,19.0,2150.0,1.25,,,,,12.0,0,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,2865.0,100.0,1.0,20.0,2250.0,1.25,,,,,12.0,0,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,876.0,0.0,3.0,21.0,2250.0,1.25,,,,,13.0,1,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,880.0,50.0,3.0,22.0,2300.0,1.25,,,,,13.0,1,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,593.0,0.0,3.0,23.0,2300.0,1.25,,,,,13.0,1,0
49,IGT,Control,Female,Hispanic or Latino,Asian,19,2600.0,50.0,4.0,24.0,2350.0,1.25,,,,,13.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,2712.0,50.0,4.0,25.0,2400.0,1.25,,,,,13.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,4746.0,50.0,4.0,26.0,2450.0,1.25,,,,,13.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1381.0,50.0,4.0,27.0,2500.0,1.25,,,,,13.0,1,1
49,IGT,Control,Female,Hispanic or Latino,Asian,19,1441.0,-200.0,4.0,28.0,2300.0,1.25,,,,,13.0,1,1
