,Subnum,naturalness,disorderliness,aesthetic,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,MeanTexture,SDTexture,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount,sky,grass,plant,water,sea,fence,path,river,bench,pole,building,tree,earth,rock,streetlight,ashcan,table,wall,chair,signboard,stairs,pot,sculpture,sidewalk,railing,road,person,mountain,lake,floor,car,traffic light,Naturalness_PCA,Semantic_PC1
431,434,4.06,2.96,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,435,2.5,4.38,3.76,79.27055745833333,42.78166069980489,138.512224875,65.98647572448922,63.793582875,41.40193740417469,659.3011103553938,13.18464763463729,0.24014109996670022,0.03422289020063095,0.9083074499913275,123.40443991018505,63.850614929786545,8.8007362054409,0.12091199999999996,120.03803428850433,53.64579030005873,1217.24,83.38852455542904,254.70297309051938,29.282767160700104,209.86599286090478,1293.66,51.223647666666665,74.50497066666667,4.080959041056508,5.286723690975069,0.02902161165564516,0.01413809844017474,183.52736777690203,103.97413525946872,3512.26,0.183790283203125,0.029281005859375,0.03218994140625,5.126953125e-05,0.0,0.02008544921875,0.001527099609375,0.0,0.006495361328125,0.0009619140625,0.342720947265625,0.086431884765625,0.00537109375,0.00018798828125,0.002044677734375,0.001583251953125,5.4931640625e-05,0.016060791015625,0.0010400390625,0.00247802734375,0.0003662109375,0.0021435546875,1.220703125e-05,0.08124267578125,0.00139404296875,0.108990478515625,0.001142578125,0.0,0.0,0.0154052734375,0.024075927734375,0.000577392578125,0.541781899078246,-1.5815835068204023
433,436,4.06,4.2,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,437,2.76,4.72,4.44,78.77751866666667,41.49933649956608,137.08661741666666,65.56977206116963,64.60201945833333,42.1750302989756,688.6353378884114,13.59095171235356,0.23533185800055967,0.038737384159113916,0.9064473404764917,121.87297121971147,63.95194624933901,8.825282489965415,0.12321849999999995,117.89991541851545,52.830890600027395,1248.06,85.27121240809065,255.9358181343841,29.94631800799109,220.3350106162303,1311.36,52.67460916666667,73.82343850000001,4.1572882446913155,5.402641531011372,0.029066276972270773,0.014193881627049876,182.62101395537152,103.92582221545312,3576.16,0.17156005859375,0.032335205078125,0.034761962890625,0.00052001953125,0.0,0.0277783203125,0.0055859375,0.000885009765625,0.00698486328125,0.000909423828125,0.3455419921875,0.077691650390625,0.00733154296875,0.000113525390625,0.001888427734375,0.000733642578125,2.197265625e-05,0.01914794921875,0.001312255859375,0.00329345703125,0.000555419921875,0.002041015625,1.220703125e-05,0.080966796875,0.000941162109375,0.089083251953125,0.0024853515625,0.000731201171875,0.0,0.01755859375,0.0288818359375,0.00140625,0.5369549785229328,-1.6234600910366586
435,438,2.34,2.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,439,4.94,5.08,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,440,6.28,4.72,5.6,81.59485325,41.070142415266346,135.25939670833333,64.53336670165847,64.54188595833334,42.15351853936932,695.9728970259519,13.934936967004864,0.2252698077750142,0.03264515336883671,0.9011394848984924,120.13629116421367,63.17757456450383,8.902654282675323,0.1284520833333333,119.56688128597983,52.526292541068734,1292.06,84.05117029353987,273.9736990827089,28.759773571571213,237.63370079026893,1352.16,52.74791675,70.61089725,4.107410594140891,5.173832590247139,0.029101262938723706,0.014066594795116285,182.99869890307218,104.30044149521302,3782.48,0.148441162109375,0.0291455078125,0.030826416015625,0.00055908203125,0.0,0.030528564453125,0.000743408203125,0.000885009765625,0.006336669921875,0.000816650390625,0.348231201171875,0.099044189453125,0.011953125,2.0751953125e-05,0.002017822265625,0.0010205078125,0.000164794921875,0.0178662109375,0.000859375,0.003203125,0.0026708984375,0.002999267578125,0.000335693359375,0.0860546875,0.00116943359375,0.094901123046875,0.002490234375,0.000731201171875,0.0,0.01481201171875,0.031405029296875,0.001429443359375,0.5307889841157836,-1.676953986597822
438,441,4.14,4.16,4.16,56.496646,27.073204785534617,135.78491041666666,66.71768023227692,91.73588025,53.006451421438605,1073.7827966265409,19.57208350388079,0.1789934077940371,0.038414224992539,0.8542694426254626,122.671215367859,63.496884192833114,9.194561705253125,0.22475145833333332,118.69607935391642,52.49595924715572,2029.34,57.92467136311743,285.8351152330822,19.657227502026455,188.90526591334975,3054.8,46.96895791666667,80.23813725,3.406112958438079,3.963627745451673,0.030077180328081772,0.013555056657161923,179.6922294910862,101.92711947491885,5771.3,0.178502197265625,0.058834228515625,0.089093017578125,0.049940185546875,0.020498046875,0.000394287109375,0.008719482421875,0.009384765625,0.002950439453125,0.000137939453125,0.000345458984375,0.385374755859375,0.08279052734375,0.032501220703125,6.103515625e-06,4.8828125e-06,0.0035546875,0.00028076171875,0.000172119140625,3.7841796875e-05,0.0,0.0,0.0,0.003658447265625,1.220703125e-06,0.003443603515625,1.220703125e-06,0.032911376953125,0.0206591796875,0.0,0.0,0.0,0.9038409978027755,1.5595078298312046
439,442,3.88,4.9,4.86,53.09175091666667,27.31478108352306,130.5604065,67.03776769287367,94.84897020833334,56.176406885056515,1187.7960887110175,21.201330779567847,0.15573028778591338,0.03617177225721402,0.844051817094689,118.5336245292945,64.12260293890178,9.375939059981762,0.24112308333333332,119.83171240506859,53.71529019770023,2143.88,58.1699468436232,308.9134134433405,20.413367570314097,212.89810412320188,3231.2,50.06878283333334,79.229366,3.436000958851939,3.894257964481443,0.030314491609046614,0.013685730449983412,180.24337631178366,101.75764391222427,6306.06,0.14201171875,0.036549072265625,0.139066162109375,0.0595263671875,0.01829345703125,0.000655517578125,0.011612548828125,0.00273681640625,0.003095703125,0.000133056640625,0.00142578125,0.3889501953125,0.08832275390625,0.051473388671875,1.220703125e-06,7.32421875e-06,0.0035546875,0.00129638671875,0.00018310546875,0.00019287109375,6.103515625e-05,0.000118408203125,1.220703125e-06,8.544921875e-06,1.220703125e-06,0.003446044921875,1.220703125e-06,0.029434814453125,0.002952880859375,0.0,0.0,0.0,0.9184348260985346,1.6861185068998867
440,443,5.7,3.12,3.8,57.060837041666666,28.96476039179181,136.15192208333335,68.42349929635034,92.597803625,54.18802227875597,1152.9373431308336,20.212409691250357,0.17719370733061915,0.034340155018282796,0.8517118413319238,122.32615673681366,64.48245190600439,9.273706268968319,0.22224966666666662,120.50418846588647,53.22093439028543,2006.06,56.78642675705275,271.82879836854346,19.003817118149733,177.52542128316844,3108.92,48.64760558333333,81.00965491666666,3.466361021536269,4.058712064167067,0.030695952952539452,0.013805534841685682,180.40900579481092,101.66037703251023,5829.96,0.176087646484375,0.0489208984375,0.105721435546875,0.06102783203125,0.02216796875,0.00097412109375,0.012393798828125,0.00391845703125,0.00155029296875,0.0001611328125,0.001363525390625,0.360491943359375,0.081778564453125,0.050152587890625,2.44140625e-05,2.44140625e-06,0.00029052734375,0.0014013671875,0.0001806640625,0.000155029296875,6.103515625e-05,0.000118408203125,1.220703125e-06,0.003658447265625,1.220703125e-06,0.000751953125,0.0,0.029949951171875,0.020760498046875,0.0,0.0,0.0,0.9080732878472024,1.5962256188318908
441,444,4.68,4.86,4.92,55.180123333333334,28.43938730854891,135.98315079166667,66.90641004728323,89.54958087499999,55.428610317846896,1174.9753399167887,20.894178728852516,0.17188433856718763,0.04044729466992018,0.8416197376435842,123.0980415953545,63.610298143742774,9.301773652890112,0.23524679166666665,120.04267547148343,53.5105089861503,2098.82,58.23317946471133,307.2487044441378,20.693542353332386,209.29080990062175,3171.64,49.48009016666667,78.81986816666667,3.403644627492454,3.865832366903802,0.030546293953433393,0.01347323776366808,179.8116766740784,101.72436714364449,6316.94,0.164908447265625,0.02634033203125,0.12946533203125,0.0520703125,0.024776611328125,0.0006298828125,0.01237548828125,0.00806396484375,9.1552734375e-05,1.708984375e-05,0.0012646484375,0.370858154296875,0.080640869140625,0.067569580078125,1.8310546875e-05,2.44140625e-06,0.00028076171875,0.001356201171875,1.0986328125e-05,0.000155029296875,6.103515625e-05,0.000118408203125,1.220703125e-06,0.003658447265625,1.220703125e-06,0.003446044921875,0.0,0.04380859375,0.00298095703125,0.0,0.0,0.0,0.9202022030271263,1.7014516179266623
442,445,5.7,3.9,5.2,56.223949041666664,28.592987314551984,135.6114415,65.11938878478985,90.90771508333333,53.70881701803806,1038.873816848104,19.638312559299465,0.1697841637571887,0.033664277916269726,0.8492497799670551,122.1832302939828,61.67686507910047,9.248480123448273,0.23317529166666662,118.87113930493746,52.00202915903593,2089.36,58.49248524711427,304.83535553964043,20.299143474056358,206.493672303245,3097.2,46.44939191666666,76.68147891666666,3.3790999287907426,3.8208020871575714,0.02937843255961725,0.01303362827108081,179.60926986947538,101.42246832979005,5991.38,0.163389892578125,0.047340087890625,0.10155029296875,0.052869873046875,0.02777587890625,0.000653076171875,0.006583251953125,0.009095458984375,0.0026220703125,2.8076171875e-05,0.00130859375,0.36869873046875,0.080355224609375,0.0592822265625,1.8310546875e-05,7.32421875e-06,0.003831787109375,0.001201171875,1.3427734375e-05,4.150390625e-05,5.9814453125e-05,0.000118408203125,1.220703125e-06,8.544921875e-06,0.0,0.002696533203125,0.0,0.03853759765625,0.0178076171875,0.0,0.0,0.0,0.9145749033372751,1.6526312392459368
443,446,2.5,4.26,3.68,77.76772545833333,43.154558185057915,136.47632629166665,64.73538075168388,63.52280708333333,41.31200928279379,668.9291973394481,13.497155740707093,0.23235372512980226,0.037328073277962594,0.907384863445299,121.32508202611346,62.89654769058666,8.814179794621609,0.12614004166666665,121.81130838142626,52.66547066331375,1296.6,80.9438413344635,259.40535742585155,28.749209922924905,216.60627101309282,1345.8,51.0312115,72.6851005,3.80972489608377,5.029489863682668,0.02875007704569743,0.013668929387127266,182.83774797678106,104.09456008318725,3784.44,0.172557373046875,0.026373291015625,0.033726806640625,6.103515625e-06,0.0,0.028939208984375,0.004012451171875,0.0,0.005650634765625,0.001053466796875,0.306983642578125,0.103448486328125,0.011781005859375,0.000157470703125,0.00202880859375,0.001204833984375,7.32421875e-06,0.024466552734375,0.001351318359375,0.002906494140625,0.000538330078125,0.000155029296875,0.00031005859375,0.082508544921875,0.000994873046875,0.118857421875,0.00189453125,0.000731201171875,0.0,0.011058349609375,0.019259033203125,0.0015380859375,0.5453136729239759,-1.5509431382482108
444,447,2.04,4.06,3.66,83.13164950000001,40.354389145197494,138.63411183333335,66.75542583696225,62.66675816666667,39.70276323492394,656.174789089236,12.95099514912644,0.2511066830350262,0.03321358731842127,0.9127550424844967,122.91196023897824,64.77275131307749,8.7540532739715,0.11416845833333329,119.1168709154813,53.22161211092208,1186.24,88.13001912789326,262.4957574776339,29.303681916963264,203.3455347337097,1174.94,51.19551766666667,75.96538016666666,4.142295406507865,5.237314938735883,0.029151477708658467,0.014133496215382093,184.15268299237832,104.64768807015163,3504.84,0.194932861328125,0.0315380859375,0.021361083984375,0.0,0.0,0.020989990234375,0.002564697265625,0.0,0.00455078125,0.000787353515625,0.3467333984375,0.083258056640625,0.011080322265625,0.00018798828125,0.002362060546875,0.001258544921875,0.000166015625,0.02096923828125,0.001043701171875,0.002767333984375,0.000478515625,0.00261474609375,0.000311279296875,0.075059814453125,0.00060791015625,0.104390869140625,0.001795654296875,0.0,0.0,0.01007568359375,0.031787109375,0.000506591796875,0.5409197184226859,-1.5890634685099403
445,448,4.0,4.0,4.0,81.0990645,38.42290709010468,139.56176279166667,65.00273748036986,64.97994862499999,42.19614036857161,673.5748546099858,13.388156366734659,0.24562756839854585,0.03945758859549882,0.906579991621538,123.91135465523128,63.76006615825547,8.787174734268884,0.12313120833333331,117.70620442480714,52.137165166662726,1272.26,88.76861697197555,273.9927193462627,31.097869130200497,238.8205619885852,1279.06,52.81454775,72.41248341666666,3.940349258205547,5.1420925657790395,0.0283342128104525,0.013505141921154167,183.9187933486242,104.6205124772836,3587.46,0.186588134765625,0.025726318359375,0.0255078125,6.103515625e-06,0.0,0.02043212890625,0.001787109375,0.0,0.0066845703125,0.001038818359375,0.36471435546875,0.0693359375,0.0090625,0.00013671875,0.001278076171875,0.001197509765625,0.00016845703125,0.019759521484375,0.00132080078125,0.00329345703125,0.00268310546875,0.0028515625,0.000115966796875,0.072730712890625,0.000859375,0.100947265625,0.001807861328125,0.0,0.0,0.018905029296875,0.033563232421875,0.001678466796875,0.5190099335265113,-1.7791446894148084
446,449,2.16,3.82,3.46,79.584974375,38.785009607011055,136.81492245833334,66.28354952885695,60.38108175,41.278117574125325,734.7025356119469,14.224254631202577,0.23015447412316475,0.03382792901334603,0.9008437015747178,123.17629755686708,65.06282621280744,8.906587432395094,0.13271354166666663,123.78341964318432,53.83896493578005,1287.12,83.09556740346153,278.8469649743123,27.26486107904119,219.24957222886695,1418.3,53.75475008333333,75.45823491666667,4.058912839965394,5.10308070791236,0.029727772873974906,0.01421283454875489,182.89342151553336,104.22119576235835,3854.18,0.155008544921875,0.016568603515625,0.032618408203125,6.103515625e-06,0.0,0.02967041015625,0.00289794921875,0.0,0.004560546875,0.000926513671875,0.331107177734375,0.10219482421875,0.010518798828125,6.2255859375e-05,0.002215576171875,0.002239990234375,0.000198974609375,0.024560546875,0.00109130859375,0.004637451171875,0.002679443359375,0.0028173828125,0.0003369140625,0.081654052734375,0.001307373046875,0.114949951171875,0.001915283203125,0.000731201171875,0.0,0.01855712890625,0.027420654296875,0.000760498046875,0.525400721645937,-1.7237005664331688
447,450,4.0,4.0,4.0,54.620755499999994,27.32883244178289,133.33151041666667,66.28118436989578,95.95299708333334,54.145855717194806,1122.2967160802216,20.195166375022993,0.168200634889441,0.035262635980893846,0.8427283658322335,119.8411730077956,62.81260188057116,9.270723348099459,0.22813629166666666,117.79443618174635,52.7605602505636,2061.06,59.21178282706375,294.3686385248486,20.2846685049984,196.18011768026642,3077.06,48.54613141666667,77.11970408333333,3.4214886344700193,3.9424340510302365,0.030327192984767652,0.013699738806054247,180.64065061832457,101.89238827668039,6065.12,0.15887939453125,0.04099853515625,0.09731689453125,0.04796630859375,0.018656005859375,0.000906982421875,0.0095947265625,0.009918212890625,0.0029833984375,0.000155029296875,0.000670166015625,0.39414306640625,0.11455322265625,0.034984130859375,2.3193359375e-05,4.8828125e-06,0.00383544921875,0.00143798828125,0.00018310546875,0.00019287109375,5.9814453125e-05,0.000118408203125,1.220703125e-06,0.0036669921875,1.220703125e-06,0.002694091796875,1.220703125e-06,0.021009521484375,0.020714111328125,0.0,0.0,0.0,0.9088949026671341,1.6033536462783602
448,451,2.18,2.84,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,452,3.58,3.82,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,453,3.9,3.26,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,454,4.04,4.76,4.3,80.699518625,40.35709319257854,136.44995916666667,65.11451963734682,62.06954733333333,39.45821777057921,681.0868963411053,13.686569784988613,0.23711613840939846,0.0356508199963443,0.9040082888290883,121.48060228933645,62.78807747686184,8.82587408090908,0.12956795833333332,119.32628761566717,52.142571008923035,1299.06,86.75223118082322,276.3939730722691,30.77427801286665,217.32267459405242,1366.94,51.481018166666665,73.0721915,4.077920118700561,5.095344988816404,0.028788208739830755,0.013731813872389776,183.0719181350651,103.925842393652,3771.96,0.168980712890625,0.02743408203125,0.0260791015625,0.00055908203125,0.0,0.0258935546875,0.00264404296875,0.000885009765625,0.007286376953125,0.00080810546875,0.323013916015625,0.10218994140625,0.014228515625,7.2021484375e-05,0.002288818359375,0.0021923828125,0.0001953125,0.021219482421875,0.0013818359375,0.00303955078125,0.00055419921875,0.002672119140625,0.000311279296875,0.085008544921875,0.00115234375,0.115791015625,0.00181884765625,0.0,0.0,0.00999267578125,0.02796875,0.001204833984375,0.5325628156248517,-1.661564878009081
452,455,3.16,4.5,4.64,79.4739015,40.22456955950619,138.02275600000002,65.65608988706353,62.93738108333333,40.643564878879516,678.117618272848,13.460737438423632,0.24260699892900375,0.03822513223841629,0.9056894957290923,123.23981605809986,63.95935897128337,8.785961534446637,0.12327637499999997,119.54015230230515,52.32400819509345,1239.44,86.03184932579222,259.6618364173638,29.385984967293506,215.90707956827177,1316.66,51.09652625,73.38373725000001,4.127031936606065,5.233169373881922,0.029246475049046868,0.014309773760892115,182.5888486432001,103.49625101126144,3613.28,0.17806396484375,0.02574462890625,0.032745361328125,0.00052001953125,0.0,0.02805908203125,0.002724609375,0.000885009765625,0.005565185546875,0.000574951171875,0.32749267578125,0.0829833984375,0.009266357421875,5.126953125e-05,0.002115478515625,0.000777587890625,0.000152587890625,0.017113037109375,0.001209716796875,0.0032421875,0.0005078125,0.00069580078125,9.1552734375e-05,0.082232666015625,0.001168212890625,0.115296630859375,0.00103515625,0.0,0.0,0.012314453125,0.03033935546875,0.000599365234375,0.5450096710444085,-1.553580546543153
453,456,4.52,4.96,5.0,54.59496704166667,27.57015290523966,134.24808825,67.69479762385404,94.05671583333333,55.83040892681963,1171.6922872809719,20.951878771572236,0.16474775733525276,0.03488356771140143,0.8424424748406538,121.80366684618626,64.41016783379163,9.343176301160833,0.23754637499999998,120.47143435486161,53.72306822465549,2114.24,57.06438583211963,307.59960585050175,19.85227146139137,209.2326089440445,3236.0,48.89282325,80.07061175,3.450990196543828,3.9366096796090266,0.030306765017554443,0.013424940377024863,179.2501769432548,102.02498993206557,6064.98,0.157984619140625,0.03880615234375,0.130272216796875,0.0611572265625,0.015528564453125,0.00063232421875,0.010902099609375,0.010714111328125,0.00181640625,0.0001416015625,0.00078857421875,0.3929296875,0.084139404296875,0.041748046875,1.708984375e-05,4.8828125e-06,0.003829345703125,0.001351318359375,0.00018310546875,4.150390625e-05,6.103515625e-05,0.000118408203125,1.220703125e-06,0.003658447265625,0.0,0.00074951171875,1.220703125e-06,0.027503662109375,0.0020068359375,0.0,0.0,0.0,0.9162711304837289,1.6673470809786508
454,457,4.78,4.66,4.88,78.98812616666666,42.13021567109454,138.393392625,65.89510808506564,63.924095791666666,41.32739193215271,675.4759299431526,13.469745476733248,0.2388349487009083,0.0369368047196034,0.9069273255595246,123.29149885599998,63.86417168594102,8.796353913597214,0.1243568333333333,120.82629930316149,53.17098254671678,1269.64,86.91277523647034,270.80111783696356,30.465379232667793,211.53595727688216,1305.7,52.54681074999999,74.53291125,4.081034334428055,5.308780173866812,0.02900844895078554,0.01399160728069342,183.28958431702347,104.05603211556507,3708.12,0.180281982421875,0.024599609375,0.034676513671875,0.000565185546875,0.0,0.02715087890625,0.001434326171875,0.000885009765625,0.004039306640625,0.0012060546875,0.339822998046875,0.090784912109375,0.008450927734375,0.00018798828125,0.001373291015625,0.002244873046875,4.150390625e-05,0.017864990234375,0.001094970703125,0.00348388671875,0.002325439453125,0.00040283203125,0.000328369140625,0.0794677734375,0.00085693359375,0.1069091796875,0.0002587890625,0.0,0.0,0.01024169921875,0.028416748046875,0.001241455078125,0.5380865565965121,-1.6136429366102514
455,458,5.7,3.58,5.92,56.178522125,28.553975551844744,132.12744316666667,67.30984665688844,94.85913766666667,54.933806069258864,1089.0604443708148,19.856400882844472,0.1640278066788334,0.026537142464319503,0.8519648298382658,118.48196333541375,63.470177186078075,9.331168940176122,0.22594795833333328,115.92092512503237,52.29548962718573,2059.96,58.91085914862823,278.01973089812515,19.581778710924276,178.14307699049508,3047.04,48.85084233333333,79.81312033333333,3.436578973789367,3.9666621686167733,0.029727559328034406,0.013543731625568146,180.06415333226957,101.65426352386172,5950.44,0.161949462890625,0.050267333984375,0.122337646484375,0.049361572265625,0.030733642578125,0.0009326171875,0.00952392578125,0.009088134765625,0.00255859375,4.7607421875e-05,0.001627197265625,0.3605859375,0.088349609375,0.049091796875,2.44140625e-05,7.32421875e-06,0.003831787109375,0.001385498046875,1.3427734375e-05,0.00019287109375,6.103515625e-05,0.000118408203125,1.220703125e-06,0.0,1.220703125e-06,0.003443603515625,0.0,0.022294921875,0.01045654296875,0.0,0.0,0.0,0.9121777126298584,1.6318340959345423
456,459,2.22,4.58,4.04,78.95597554166666,40.50315709795826,135.44945533333333,66.42680359931174,63.13442774999999,40.500706563204915,682.1663905775246,13.490679535861243,0.23799872545623826,0.03532224334688222,0.9073085731665016,120.71370016101967,64.32760920284181,8.806479049463906,0.1229823333333333,118.17634801688575,53.14970966853932,1251.78,85.96669549251966,253.8320616758926,28.78651393298833,211.81497149208744,1293.48,52.409195499999996,75.93689066666667,3.9316696734737437,5.170973711949345,0.029027971532140526,0.013960517897630576,183.91796951350912,104.5377064686986,3639.82,0.169716796875,0.022222900390625,0.031002197265625,0.00055908203125,0.0,0.030301513671875,0.004210205078125,0.000885009765625,0.005908203125,0.00075927734375,0.34423095703125,0.0821875,0.00963623046875,9.27734375e-05,0.002283935546875,0.001595458984375,5.2490234375e-05,0.015377197265625,0.000911865234375,0.00368896484375,0.002576904296875,0.002305908203125,0.000245361328125,0.08941650390625,0.001064453125,0.10943603515625,0.00247802734375,0.000731201171875,0.0,0.013389892578125,0.028326416015625,0.00061279296875,0.529862120492398,-1.6849951138832018
457,460,1.2,2.24,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,461,2.32,1.64,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,462,2.66,5.26,4.74,76.42545683333334,39.39822628773331,139.33436154166668,66.24984821568317,62.25760470833333,41.92461303547637,716.5996695477172,14.033981419066011,0.2344122113314879,0.03628953713698556,0.903927708635782,124.70052372080207,64.25887247369768,8.85827336252108,0.13313191666666663,122.10661952929064,53.325453631010845,1320.12,83.39141508931775,281.0849602835592,30.641531928403502,248.7773912965777,1434.86,52.397553333333335,76.16553566666667,3.841246565458935,4.952427963898273,0.029014497725725726,0.013630804587002204,182.5497921813376,103.53470138474923,3800.72,0.171976318359375,0.02984375,0.028236083984375,6.103515625e-06,0.0,0.0175634765625,0.004183349609375,0.0,0.005980224609375,0.000986328125,0.32141845703125,0.102803955078125,0.01487060546875,0.00017822265625,0.002144775390625,0.0017431640625,0.000186767578125,0.021844482421875,0.00128173828125,0.003795166015625,0.00235107421875,0.0010009765625,0.0003369140625,0.093048095703125,0.00131103515625,0.11158203125,0.001617431640625,0.0,0.0,0.00599853515625,0.0274267578125,0.000904541015625,0.5355648795824908,-1.6355200772496652
460,463,1.66,5.9,4.02,79.11141533333334,40.21983308857636,136.56429025,65.22686146427863,64.1762365,42.129526180327076,679.3560340224553,13.392603499428509,0.23962881553809837,0.038498335475890016,0.9080475043537392,121.20294756284012,63.39428116227977,8.799443988126283,0.12050774999999997,120.41767901630229,52.14798438582918,1226.48,84.96490095961441,258.4419555012634,30.505542894786426,214.11744080170433,1275.38,52.293549166666665,71.72142483333333,4.120823149167666,5.228245969220476,0.029202055271173144,0.01416774633995035,182.2611468356307,104.20334160790145,3544.8,0.16799560546875,0.027509765625,0.02302978515625,6.103515625e-06,0.0,0.0164697265625,0.004306640625,0.0,0.00388427734375,0.00054931640625,0.35509521484375,0.093251953125,0.011014404296875,0.000157470703125,0.00216064453125,0.001578369140625,4.2724609375e-05,0.018509521484375,0.00128173828125,0.00343994140625,0.00252685546875,0.000458984375,0.00033447265625,0.088795166015625,0.001173095703125,0.115179443359375,0.001070556640625,0.0,0.0,0.00442138671875,0.026832275390625,0.00122802734375,0.5339272422315041,-1.649727615504835
461,464,5.0,4.58,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,465,5.2,3.94,5.1,54.79483191666666,25.973240089483387,133.07397345833334,67.30510386252209,97.01848841666666,54.249013168261556,1156.1008381742238,20.646010549488523,0.16298026182776015,0.03217048210744575,0.8449713830944526,119.64746633288229,63.90817429533496,9.345043698278344,0.23352216666666664,120.24208056332301,53.86677198591488,2082.38,56.21098358981335,280.1495773802154,18.831396777893673,179.68487180979469,3248.58,50.694301249999995,78.63262891666668,3.4562715709747005,3.9935411973058823,0.03074275547496371,0.014021431873520588,179.69517097144012,101.95449981704802,5946.52,0.1592333984375,0.0427978515625,0.096500244140625,0.062027587890625,0.019091796875,0.000867919921875,0.011248779296875,0.00834716796875,0.00175537109375,0.000155029296875,0.00078857421875,0.398809814453125,0.096181640625,0.0347119140625,2.3193359375e-05,4.8828125e-06,0.003829345703125,0.001336669921875,0.00018310546875,0.00019287109375,6.103515625e-05,0.000118408203125,1.220703125e-06,8.544921875e-06,0.0,0.003443603515625,1.220703125e-06,0.02712158203125,0.0207275390625,0.0,0.0,0.0,0.9136064826182252,1.644229577910653
463,466,5.2,4.72,5.38,54.067697083333336,28.12732155165375,135.81072129166668,66.76862855346724,97.341431,55.39580103504094,1115.9523074482868,20.271640219407747,0.17178569176704428,0.0341664432730203,0.8453902503937382,121.98125720185354,62.82359159305595,9.277706139998406,0.23176216666666666,119.4250376187428,52.53243193370459,2063.32,56.86536343503498,299.91179372023316,19.251564537628624,193.68858474810622,3193.04,48.005373250000005,79.27678941666666,3.424246307023034,3.8618134475484553,0.030007088750482847,0.013402327586272612,179.569160018961,101.73107110310977,5970.42,0.171895751953125,0.0562158203125,0.099039306640625,0.0331396484375,0.02762939453125,0.00038330078125,0.0073388671875,0.008624267578125,0.003016357421875,0.00014404296875,0.001468505859375,0.37850341796875,0.08618896484375,0.060499267578125,7.32421875e-06,7.32421875e-06,0.0035546875,0.00028076171875,0.000172119140625,3.7841796875e-05,0.0,0.0,0.0,0.0036669921875,1.220703125e-06,0.003443603515625,1.220703125e-06,0.02249267578125,0.009505615234375,0.0,0.0,0.0,0.9045634379631876,1.565775454473463
464,467,6.22,4.96,4.7,79.92770591666667,40.74746380104397,139.83483995833333,66.23879256627981,64.05901475,40.55781116265189,679.0166966268511,13.375200277732311,0.24269934204355445,0.03520671199662089,0.9078132734429198,123.92565638577067,63.72294840655563,8.800219831492358,0.12288137499999997,121.13241167028313,52.73411544195142,1255.94,81.29181780024611,255.12710162501108,28.658591980741512,190.0477271715321,1318.7,51.3392465,74.42351933333333,4.090615256207628,5.282612989852546,0.029209422558626515,0.01401857427921678,183.71196095753797,104.35149251830364,3711.9,0.1933203125,0.022576904296875,0.030850830078125,4.5166015625e-05,0.0,0.005181884765625,0.002720947265625,0.0,0.00666259765625,0.00093994140625,0.323194580078125,0.105712890625,0.012135009765625,0.00018798828125,0.002576904296875,0.000712890625,2.197265625e-05,0.021046142578125,0.000885009765625,0.003182373046875,0.00251953125,0.002435302734375,0.000335693359375,0.07998046875,0.000880126953125,0.118204345703125,0.001888427734375,0.000731201171875,0.0,0.012325439453125,0.023548583984375,0.000880126953125,0.5434575323586492,-1.567046329881551
